sec_cde	sec_name	list_date	mkt_sort
300903	科翔股份	2020/11/5	s
300905	宝丽迪	2020/11/5	s
300906	日月明	2020/11/5	s
300907	康平科技	2020/11/18	s
300908	仲景食品	2020/11/23	s
300909	汇创达	2020/11/18	s
300910	瑞丰新材	2020/11/27	s
300911	亿田智能	2020/12/3	s
300912	凯龙高科	2020/12/7	s
300913	兆龙互连	2020/12/7	s
300915	海融科技	2020/12/2	s
300916	朗特智能	2020/12/2	s
300917	特发服务	2020/12/21	s
300918	南山智尚	2020/12/22	s
300919	中伟股份	2020/12/23	s
300920	润阳科技	2020/12/25	s
300921	南凌科技	2020/12/22	s
300922	天秦装备	2020/12/25	s
300923	研奥股份	2020/12/24	s
300925	法本信息	2020/12/30	s
300926	博俊科技	2021/1/7	s
300927	江天化学	2021/1/7	s
300928	华安鑫创	2021/1/6	s
300929	华骐环保	2021/1/20	s
300930	屹通新材	2021/1/21	s
300931	通用电梯	2021/1/21	s
300932	三友联众	2021/1/22	s
300933	中辰股份	2021/1/22	s
300935	盈建科	2021/1/20	s
300936	中英科技	2021/1/26	s
300937	药易购	2021/1/27	s
300938	信测标准	2021/1/27	s
300939	秋田微	2021/1/28	s
300940	南极光	2021/2/3	s
300941	创识科技	2021/2/9	s
300942	易瑞生物	2021/2/9	s
300943	春晖智控	2021/2/10	s
300945	曼卡龙	2021/2/10	s
300946	恒而达	2021/2/8	s
300947	德必集团	2021/2/10	s
300948	冠中生态	2021/2/25	s
300949	奥雅设计	2021/2/26	s
300950	德固特	2021/3/3	s
300951	博硕科技	2021/2/26	s
300952	恒辉安防	2021/3/11	s
300953	震裕科技	2021/3/18	s
300955	嘉亨家化	2021/3/24	s
300956	英力股份	2021/3/26	s
300957	贝泰妮	2021/3/25	s
300958	建工修复	2021/3/29	s
300959	线上线下	2021/3/22	s
300960	通业科技	2021/3/29	s
300961	深水海纳	2021/3/30	s
300962	中金辐照	2021/4/9	s
300963	中洲特材	2021/4/9	s
300965	恒宇信通	2021/4/2	s
300966	共同药业	2021/4/9	s
300967	晓鸣股份	2021/4/13	s
300968	格林精密	2021/4/15	s
300969	恒帅股份	2021/4/12	s
300970	华绿生物	2021/4/12	s
300971	博亚精工	2021/4/15	s
300972	万辰生物	2021/4/19	s
300973	立高食品	2021/4/15	s
300975	商络电子	2021/4/21	s
300976	达瑞电子	2021/4/19	s
300977	深圳瑞捷	2021/4/20	s
300978	东箭科技	2021/4/26	s
300979	华利集团	2021/4/26	s
300980	祥源新材	2021/4/21	s
300981	中红医疗	2021/4/27	s
300982	苏文电能	2021/4/27	s
300983	尤安设计	2021/4/20	s
300985	致远新能	2021/4/29	s
300986	志特新材	2021/4/30	s
300987	川网传媒	2021/5/11	s
300988	津荣天宇	2021/5/12	s
300989	蕾奥规划	2021/5/7	s
300990	同飞股份	2021/5/12	s
300991	创益通	2021/5/20	s
300992	C泰福	2021/5/25	s
300993	玉马遮阳	2021/5/24	s
300995	C奇德	2021/5/26	s
300999	金龙鱼	2020/10/15	s
301000	C肇民	2021/5/28	s
301001	C凯淳	2021/5/28	s
600000	  浦发银行	  1999-11-10	h
600004	  白云机场	  2003-04-28	h
600006	  东风汽车	  1999-07-27	h
600007	  中国国贸	  1999-03-12	h
600008	  首创股份	  2000-04-27	h
600009	  上海机场	  1998-02-18	h
600010	  包钢股份	  2001-03-09	h
600011	  华能国际	  2001-12-06	h
600012	  皖通高速	  2003-01-07	h
600015	  华夏银行	  2003-09-12	h
600016	  民生银行	  2000-12-19	h
600017	  日照港	  2006-10-17	h
600018	  上港集团	  2006-10-26	h
600019	  宝钢股份	  2000-12-12	h
600020	  中原高速	  2003-08-08	h
600021	  上海电力	  2003-10-29	h
600022	  山东钢铁	  2004-06-29	h
600023	  浙能电力	  2013-12-19	h
600025	  华能水电	  2017-12-15	h
600026	  中远海能	  2002-05-23	h
600027	  华电国际	  2005-02-03	h
600028	  中国石化	  2001-08-08	h
600029	  南方航空	  2003-07-25	h
600030	  中信证券	  2003-01-06	h
600031	  三一重工	  2003-07-03	h
600032	  浙江新能	  2021-05-25	h
600033	  福建高速	  2001-02-09	h
600035	  楚天高速	  2004-03-10	h
600036	  招商银行	  2002-04-09	h
600037	  歌华有线	  2001-02-08	h
600038	  中直股份	  2000-12-18	h
600039	  四川路桥	  2003-03-25	h
600048	  保利地产	  2006-07-31	h
600050	  中国联通	  2002-10-09	h
600051	  宁波联合	  1997-04-10	h
600052	  浙江广厦	  1997-04-18	h
600053	  九鼎投资	  1997-04-18	h
600054	  黄山旅游	  1997-05-06	h
600055	  万东医疗	  1997-05-19	h
600056	  中国医药	  1997-05-15	h
600057	  厦门象屿	  1997-06-04	h
600058	  五矿发展	  1997-05-28	h
600059	  古越龙山	  1997-05-16	h
600060	  海信视像	  1997-04-22	h
600061	  国投资本	  1997-05-19	h
600062	  华润双鹤	  1997-05-22	h
600063	  皖维高新	  1997-05-28	h
600064	  南京高科	  1997-05-06	h
600066	  宇通客车	  1997-05-08	h
600067	  冠城大通	  1997-05-08	h
600068	  葛洲坝	  1997-05-26	h
600070	  浙江富润	  1997-06-04	h
600071	  凤凰光学	  1997-05-28	h
600072	  中船科技	  1997-06-03	h
600073	  上海梅林	  1997-07-04	h
600075	  新疆天业	  1997-06-17	h
600076	  康欣新材	  1997-05-26	h
600077	  宋都股份	  1997-05-20	h
600078	  *ST澄星	  1997-06-27	h
600079	  人福医药	  1997-06-06	h
600080	  金花股份	  1997-06-12	h
600081	  东风科技	  1997-07-03	h
600082	  海泰发展	  1997-06-20	h
600083	  *ST博信	  1997-06-06	h
600084	  *ST中葡	  1997-07-11	h
600085	  同仁堂	  1997-06-25	h
600088	  中视传媒	  1997-06-16	h
600089	  特变电工	  1997-06-18	h
600090	  *ST济堂	  1997-06-16	h
600091	  *ST明科	  1997-07-04	h
600093	  易见股份	  1997-06-26	h
600094	  大名城	  1997-07-03	h
600095	  湘财股份	  1997-07-08	h
600096	  云天化	  1997-07-09	h
600097	  开创国际	  1997-06-19	h
600098	  广州发展	  1997-07-18	h
600099	  林海股份	  1997-07-04	h
600100	  同方股份	  1997-06-27	h
600101	  明星电力	  1997-06-27	h
600103	  青山纸业	  1997-07-03	h
600104	  上汽集团	  1997-11-25	h
600105	  永鼎股份	  1997-09-29	h
600106	  重庆路桥	  1997-06-18	h
600107	  美尔雅	  1997-11-06	h
600108	  亚盛集团	  1997-08-18	h
600109	  国金证券	  1997-08-07	h
600110	  诺德股份	  1997-10-07	h
600111	  北方稀土	  1997-09-24	h
600112	  *ST天成	  1997-11-27	h
600113	  浙江东日	  1997-10-21	h
600114	  东睦股份	  2004-05-11	h
600115	  东方航空	  1997-11-05	h
600116	  三峡水利	  1997-08-04	h
600117	  西宁特钢	  1997-10-15	h
600118	  中国卫星	  1997-09-08	h
600119	  长江投资	  1998-01-15	h
600120	  浙江东方	  1997-12-01	h
600121	  郑州煤电	  1998-01-07	h
600122	  ST宏图	  1998-04-20	h
600123	  兰花科创	  1998-12-17	h
600125	  铁龙物流	  1998-05-11	h
600126	  杭钢股份	  1998-03-11	h
600127	  金健米业	  1998-05-06	h
600128	  弘业股份	  1997-09-01	h
600129	  太极集团	  1997-11-18	h
600130	  波导股份	  2000-07-06	h
600131	  国网信通	  1998-04-02	h
600132	  重庆啤酒	  1997-10-30	h
600133	  东湖高新	  1998-02-12	h
600135	  乐凯胶片	  1998-01-22	h
600136	  当代文体	  1998-03-03	h
600137	  浪莎股份	  1998-04-16	h
600138	  中青旅	  1997-12-03	h
600139	  ST西源	  1998-02-25	h
600141	  兴发集团	  1999-06-16	h
600143	  金发科技	  2004-06-23	h
600145	  *ST新亿	  1999-09-23	h
600146	  *ST环球	  1999-07-07	h
600148	  长春一东	  1998-05-20	h
600149	  廊坊发展	  1999-10-14	h
600150	  中国船舶	  1998-05-20	h
600151	  航天机电	  1998-06-05	h
600152	  维科技术	  1998-06-09	h
600153	  建发股份	  1998-06-16	h
600155	  华创阳安	  1998-09-18	h
600156	  华升股份	  1998-05-27	h
600157	  永泰能源	  1998-05-13	h
600158	  中体产业	  1998-03-27	h
600159	  大龙地产	  1998-05-26	h
600160	  巨化股份	  1998-06-26	h
600161	  天坛生物	  1998-06-16	h
600162	  香江控股	  1998-06-09	h
600163	  中闽能源	  1998-06-02	h
600165	  新日恒力	  1998-05-29	h
600166	  福田汽车	  1998-06-02	h
600167	  联美控股	  1999-01-28	h
600168	  武汉控股	  1998-04-27	h
600169	  太原重工	  1998-09-04	h
600170	  上海建工	  1998-06-23	h
600171	  上海贝岭	  1998-09-24	h
600172	  黄河旋风	  1998-11-26	h
600173	  卧龙地产	  1999-04-15	h
600176	  中国巨石	  1999-04-22	h
600177	  雅戈尔	  1998-11-19	h
600178	  东安动力	  1998-10-14	h
600179	  安通控股	  1998-11-04	h
600180	  瑞茂通	  1998-07-03	h
600182	  SST佳通	  1999-05-07	h
600183	  生益科技	  1998-10-28	h
600184	  光电股份	  2003-11-06	h
600185	  格力地产	  1999-06-11	h
600186	  莲花健康	  1998-08-25	h
600187	  国中水务	  1998-11-11	h
600188	  兖州煤业	  1998-07-01	h
600189	  泉阳泉	  1998-10-07	h
600190	  锦州港	  1999-06-09	h
600191	  *ST华资	  1998-12-10	h
600192	  长城电工	  1998-12-24	h
600193	  ST创兴	  1999-05-27	h
600195	  中牧股份	  1999-01-07	h
600196	  复星医药	  1998-08-07	h
600197	  伊力特	  1999-09-16	h
600198	  *ST大唐	  1998-10-21	h
600199	  金种子酒	  1998-08-12	h
600200	  江苏吴中	  1999-04-01	h
600201	  生物股份	  1999-01-15	h
600202	  哈空调	  1999-06-03	h
600203	  福日电子	  1999-05-14	h
600206	  有研新材	  1999-03-19	h
600207	  安彩高科	  1999-07-14	h
600208	  新湖中宝	  1999-06-23	h
600209	  *ST罗顿	  1999-03-25	h
600210	  紫江企业	  1999-08-24	h
600211	  西藏药业	  1999-07-21	h
600212	  江泉实业	  1999-08-17	h
600213	  亚星客车	  1999-08-31	h
600215	  长春经开	  1999-09-09	h
600216	  浙江医药	  1999-10-21	h
600217	  中再资环	  1999-12-16	h
600218	  全柴动力	  1998-12-03	h
600219	  南山铝业	  1999-12-23	h
600220	  江苏阳光	  1999-09-27	h
600221	  *ST海航	  1999-11-25	h
600222	  太龙药业	  1999-11-05	h
600223	  鲁商发展	  2000-01-13	h
600225	  *ST松江	  2000-01-27	h
600226	  ST瀚叶	  1999-11-16	h
600227	  圣济堂	  2000-02-21	h
600228	  返利科技	  1999-01-19	h
600229	  城市传媒	  2000-03-09	h
600230	  沧州大化	  2000-04-06	h
600231	  凌钢股份	  2000-05-11	h
600232	  金鹰股份	  2000-06-02	h
600233	  圆通速递	  2000-06-08	h
600234	  山水文化	  2000-06-15	h
600235	  民丰特纸	  2000-06-15	h
600236	  桂冠电力	  2000-03-23	h
600237	  铜峰电子	  2000-06-09	h
600238	  海南椰岛	  2000-01-20	h
600239	  *ST 云城	  1999-12-02	h
600241	  ST时万	  2000-11-28	h
600242	  ST中昌	  2000-12-07	h
600243	  青海华鼎	  2000-11-20	h
600246	  万通发展	  2000-09-22	h
600248	  陕西建工	  2000-06-22	h
600249	  两面针	  2004-01-30	h
600250	  南纺股份	  2001-03-06	h
600251	  冠农股份	  2003-06-09	h
600252	  中恒集团	  2000-11-30	h
600255	  鑫科材料	  2000-11-22	h
600256	  广汇能源	  2000-05-26	h
600257	  大湖股份	  2000-06-12	h
600258	  首旅酒店	  2000-06-01	h
600259	  广晟有色	  2000-05-25	h
600260	  凯乐科技	  2000-07-06	h
600261	  阳光照明	  2000-07-20	h
600262	  北方股份	  2000-06-30	h
600265	  *ST景谷	  2000-08-25	h
600266	  城建发展	  1999-02-03	h
600267	  海正药业	  2000-07-25	h
600268	  国电南自	  1999-11-18	h
600269	  赣粤高速	  2000-05-18	h
600271	  航天信息	  2003-07-11	h
600272	  开开实业	  1997-01-08	h
600273	  嘉化能源	  2003-06-27	h
600275	  *ST昌鱼	  2000-08-10	h
600276	  恒瑞医药	  2000-10-18	h
600277	  亿利洁能	  2000-07-25	h
600278	  东方创业	  2000-07-12	h
600279	  重庆港九	  2000-07-31	h
600280	  中央商场	  2000-09-26	h
600281	  太化股份	  2000-11-09	h
600282	  南钢股份	  2000-09-19	h
600283	  钱江水利	  2000-10-18	h
600284	  浦东建设	  2004-03-16	h
600285	  羚锐制药	  2000-10-18	h
600287	  江苏舜天	  2000-09-01	h
600288	  大恒科技	  2000-11-29	h
600289	  ST信通	  2000-07-20	h
600290	  ST华仪	  2000-11-06	h
600291	  *ST西水	  2000-07-31	h
600292	  远达环保	  2000-11-01	h
600293	  三峡新材	  2000-09-19	h
600295	  鄂尔多斯	  1995-10-20	h
600297	  广汇汽车	  2000-11-16	h
600298	  安琪酵母	  2000-08-18	h
600299	  安迪苏	  2000-04-20	h
600300	  ST维维	  2000-06-30	h
600301	  *ST南化	  2000-07-12	h
600302	  标准股份	  2000-12-13	h
600303	  曙光股份	  2000-12-26	h
600305	  恒顺醋业	  2001-02-06	h
600306	  *ST商城	  2000-12-26	h
600307	  酒钢宏兴	  2000-12-20	h
600308	  华泰股份	  2000-09-28	h
600309	  万华化学	  2000-01-05	h
600310	  桂东电力	  2001-02-28	h
600311	  ST荣华	  2001-06-26	h
600312	  平高电气	  2001-02-21	h
600313	  农发种业	  2001-01-19	h
600315	  上海家化	  2001-03-15	h
600316	  洪都航空	  2000-12-15	h
600318	  新力金融	  2000-12-08	h
600319	  *ST亚星	  2001-03-26	h
600320	  振华重工	  2000-12-21	h
600321	  正源股份	  2001-05-24	h
600322	  天房发展	  2001-09-10	h
600323	  瀚蓝环境	  2000-12-25	h
600325	  华发股份	  2004-02-25	h
600326	  西藏天路	  2001-01-16	h
600327	  大东方	  2002-06-25	h
600328	  中盐化工	  2000-12-22	h
600329	  中新药业	  2001-06-06	h
600330	  天通股份	  2001-01-18	h
600331	  宏达股份	  2001-12-20	h
600332	  白云山	  2001-02-06	h
600333	  长春燃气	  2000-12-11	h
600335	  国机汽车	  2001-03-05	h
600336	  澳柯玛	  2000-12-29	h
600337	  美克家居	  2000-11-27	h
600338	  西藏珠峰	  2000-12-27	h
600339	  中油工程	  2000-12-25	h
600340	  华夏幸福	  2003-12-30	h
600343	  航天动力	  2003-04-08	h
600345	  长江通信	  2000-12-22	h
600346	  恒力石化	  2001-08-20	h
600348	  华阳股份	  2003-08-21	h
600350	  山东高速	  2002-03-18	h
600351	  亚宝药业	  2002-09-26	h
600352	  浙江龙盛	  2003-08-01	h
600353	  旭光电子	  2002-11-20	h
600354	  敦煌种业	  2004-01-15	h
600355	  精伦电子	  2002-06-13	h
600356	  恒丰纸业	  2001-04-19	h
600358	  国旅联合	  2000-09-22	h
600359	  新农开发	  1999-04-29	h
600360	  华微电子	  2001-03-16	h
600361	  华联综超	  2001-11-29	h
600362	  江西铜业	  2002-01-11	h
600363	  联创光电	  2001-03-29	h
600365	  ST通葡	  2001-01-15	h
600366	  宁波韵升	  2000-10-30	h
600367	  红星发展	  2001-03-20	h
600368	  五洲交通	  2000-12-21	h
600369	  西南证券	  2001-01-09	h
600370	  三房巷	  2003-03-06	h
600371	  万向德农	  2002-09-16	h
600372	  中航电子	  2001-07-06	h
600373	  中文传媒	  2002-03-04	h
600375	  汉马科技	  2003-04-01	h
600376	  首开股份	  2001-03-12	h
600377	  宁沪高速	  2001-01-16	h
600378	  昊华科技	  2001-01-11	h
600379	  宝光股份	  2002-01-16	h
600380	  健康元	  2001-06-08	h
600381	  青海春天	  2001-05-08	h
600382	  *ST广珠	  2001-01-18	h
600383	  金地集团	  2001-04-12	h
600385	  *ST金泰	  2001-07-23	h
600386	  北巴传媒	  2001-02-16	h
600387	  ST海越	  2004-02-18	h
600388	  龙净环保	  2000-12-29	h
600389	  江山股份	  2001-01-10	h
600390	  五矿资本	  2001-01-15	h
600391	  航发科技	  2001-12-12	h
600392	  盛和资源	  2003-05-29	h
600393	  ST粤泰	  2001-03-19	h
600395	  盘江股份	  2001-05-31	h
600396	  金山股份	  2001-03-28	h
600397	  安源煤业	  2002-07-02	h
600398	  海澜之家	  2000-12-28	h
600399	  抚顺特钢	  2000-12-29	h
600400	  红豆股份	  2001-01-08	h
600403	  ST大有	  2003-10-09	h
600405	  动力源	  2004-04-01	h
600406	  国电南瑞	  2003-10-16	h
600408	  ST安泰	  2003-02-12	h
600409	  三友化工	  2003-06-18	h
600410	  华胜天成	  2004-04-27	h
600415	  小商品城	  2002-05-09	h
600416	  湘电股份	  2002-07-18	h
600418	  江淮汽车	  2001-08-24	h
600419	  天润乳业	  2001-06-28	h
600420	  国药现代	  2004-06-16	h
600421	  ST华嵘	  2004-06-07	h
600422	  昆药集团	  2000-12-06	h
600423	  柳化股份	  2003-07-17	h
600425	  青松建化	  2003-07-24	h
600426	  华鲁恒升	  2002-06-20	h
600428	  中远海特	  2002-04-18	h
600429	  三元股份	  2003-09-15	h
600433	  冠豪高新	  2003-06-19	h
600435	  北方导航	  2003-07-04	h
600436	  片仔癀	  2003-06-16	h
600438	  通威股份	  2004-03-02	h
600439	  瑞贝卡	  2003-07-10	h
600444	  国机通用	  2004-02-19	h
600446	  金证股份	  2003-12-24	h
600448	  华纺股份	  2001-09-03	h
600449	  宁夏建材	  2003-08-29	h
600452	  涪陵电力	  2004-03-03	h
600455	  博通股份	  2004-03-29	h
600456	  宝钛股份	  2002-04-12	h
600458	  时代新材	  2002-12-19	h
600459	  贵研铂业	  2003-05-16	h
600460	  士兰微	  2003-03-11	h
600461	  洪城环境	  2004-06-01	h
600462	  ST九有	  2003-09-03	h
600463	  空港股份	  2004-03-18	h
600466	  蓝光发展	  2001-02-12	h
600467	  好当家	  2004-04-05	h
600468	  百利电气	  2001-06-15	h
600469	  风神股份	  2003-10-21	h
600470	  六国化工	  2004-03-05	h
600475	  华光环能	  2003-07-21	h
600476	  湘邮科技	  2003-12-10	h
600477	  杭萧钢构	  2003-11-10	h
600478	  科力远	  2003-09-18	h
600479	  千金药业	  2004-03-12	h
600480	  凌云股份	  2003-08-15	h
600481	  双良节能	  2003-04-22	h
600482	  中国动力	  2004-07-14	h
600483	  福能股份	  2004-05-31	h
600486	  扬农化工	  2002-04-25	h
600487	  亨通光电	  2003-08-22	h
600488	  天药股份	  2001-06-18	h
600489	  中金黄金	  2003-08-14	h
600490	  鹏欣资源	  2003-06-26	h
600491	  龙元建设	  2004-05-24	h
600493	  凤竹纺织	  2004-04-21	h
600495	  晋西车轴	  2004-05-26	h
600496	  精工钢构	  2002-06-05	h
600497	  驰宏锌锗	  2004-04-20	h
600498	  烽火通信	  2001-08-23	h
600499	  科达制造	  2002-10-10	h
600500	  中化国际	  2000-03-01	h
600501	  航天晨光	  2001-06-15	h
600502	  安徽建工	  2003-04-15	h
600503	  华丽家族	  2002-07-09	h
600505	  西昌电力	  2002-05-30	h
600506	  *ST香梨	  2001-12-26	h
600507	  方大特钢	  2003-09-30	h
600508	  上海能源	  2001-08-29	h
600509	  天富能源	  2002-02-28	h
600510	  黑牡丹	  2002-06-18	h
600511	  国药股份	  2002-11-27	h
600512	  腾达建设	  2002-12-26	h
600513	  联环药业	  2003-03-19	h
600515	  *ST基础	  2002-08-06	h
600516	  方大炭素	  2002-08-30	h
600517	  国网英大	  2003-10-10	h
600518	  *ST康美	  2001-03-19	h
600519	  贵州茅台	  2001-08-27	h
600520	  文一科技	  2002-01-08	h
600521	  华海药业	  2003-03-04	h
600522	  中天科技	  2002-10-24	h
600523	  贵航股份	  2001-12-27	h
600525	  长园集团	  2002-12-02	h
600526	  菲达环保	  2002-07-22	h
600527	  江南高纤	  2003-11-27	h
600528	  中铁工业	  2001-05-28	h
600529	  山东药玻	  2002-06-03	h
600530	  交大昂立	  2001-07-02	h
600531	  豫光金铅	  2002-07-30	h
600532	  未来股份	  2002-10-31	h
600533	  栖霞建设	  2002-03-28	h
600535	  天士力	  2002-08-23	h
600536	  中国软件	  2002-05-17	h
600537	  亿晶光电	  2003-01-23	h
600538	  国发股份	  2003-01-14	h
600539	  狮头股份	  2001-08-24	h
600540	  新赛股份	  2004-01-07	h
600543	  莫高股份	  2004-03-24	h
600545	  卓郎智能	  2003-12-03	h
600546	  山煤国际	  2003-07-31	h
600547	  山东黄金	  2003-08-28	h
600548	  深高速	  2001-12-25	h
600549	  厦门钨业	  2002-11-07	h
600550	  保变电气	  2001-02-28	h
600551	  时代出版	  2002-09-05	h
600552	  凯盛科技	  2002-11-08	h
600555	  *ST海创	  2001-03-28	h
600556	  天下秀	  2001-08-07	h
600557	  康缘药业	  2002-09-18	h
600558	  大西洋	  2001-02-27	h
600559	  老白干酒	  2002-10-29	h
600560	  金自天正	  2002-09-19	h
600561	  江西长运	  2002-07-16	h
600562	  国睿科技	  2003-01-28	h
600563	  法拉电子	  2002-12-10	h
600565	  迪马股份	  2002-07-23	h
600566	  济川药业	  2001-08-22	h
600567	  山鹰国际	  2001-12-18	h
600568	  ST中珠	  2001-05-18	h
600569	  安阳钢铁	  2001-08-20	h
600570	  恒生电子	  2003-12-16	h
600571	  信雅达	  2002-11-01	h
600572	  康恩贝	  2004-04-12	h
600573	  惠泉啤酒	  2003-02-26	h
600575	  淮河能源	  2003-03-28	h
600576	  祥源文化	  2003-02-20	h
600577	  精达股份	  2002-09-11	h
600578	  京能电力	  2002-05-10	h
600579	  克劳斯	  2002-08-09	h
600580	  卧龙电驱	  2002-06-06	h
600581	  八一钢铁	  2002-08-16	h
600582	  天地科技	  2002-05-15	h
600583	  海油工程	  2002-02-05	h
600584	  长电科技	  2003-06-03	h
600585	  海螺水泥	  2002-02-07	h
600586	  金晶科技	  2002-08-15	h
600587	  新华医疗	  2002-09-27	h
600588	  用友网络	  2001-05-18	h
600589	  ST榕泰	  2001-06-12	h
600590	  泰豪科技	  2002-07-03	h
600592	  龙溪股份	  2002-08-05	h
600593	  大连圣亚	  2002-07-11	h
600594	  益佰制药	  2004-03-23	h
600595	  *ST中孚	  2002-06-26	h
600596	  新安股份	  2001-09-06	h
600597	  光明乳业	  2002-08-28	h
600598	  北大荒	  2002-03-29	h
600599	  ST熊猫	  2001-08-28	h
600600	  青岛啤酒	  1993-08-27	h
600601	  ST方科	  1990-12-19	h
600602	  云赛智联	  1990-12-19	h
600603	  广汇物流	  1992-01-13	h
600604	  市北高新	  1992-03-27	h
600605	  汇通能源	  1992-03-27	h
600606	  绿地控股	  1992-03-27	h
600608	  ST沪科	  1992-03-27	h
600609	  金杯汽车	  1992-07-24	h
600610	  中毅达	  1992-08-05	h
600611	  大众交通	  1992-08-07	h
600612	  老凤祥	  1992-08-14	h
600613	  神奇制药	  1992-08-20	h
600615	  *ST丰华	  1992-09-10	h
600616	  金枫酒业	  1992-09-29	h
600617	  国新能源	  1992-10-13	h
600618	  氯碱化工	  1992-11-13	h
600619	  海立股份	  1992-11-13	h
600620	  天宸股份	  1992-11-17	h
600621	  华鑫股份	  1992-12-02	h
600622	  光大嘉宝	  1992-12-03	h
600623	  华谊集团	  1992-12-04	h
600624	  复旦复华	  1993-01-05	h
600626	  申达股份	  1993-01-07	h
600628	  新世界	  1993-01-09	h
600629	  华建集团	  1993-02-09	h
600630	  龙头股份	  1993-02-09	h
600633	  浙数文化	  1993-03-04	h
600635	  大众公用	  1993-03-04	h
600636	  国新文化	  1993-03-16	h
600637	  东方明珠	  1993-03-16	h
600638	  新黄浦	  1993-03-26	h
600639	  浦东金桥	  1993-03-26	h
600640	  号百控股	  1993-04-07	h
600641	  万业企业	  1993-04-07	h
600642	  申能股份	  1993-04-16	h
600643	  爱建集团	  1993-04-26	h
600644	  乐山电力	  1993-04-26	h
600645	  中源协和	  1993-05-04	h
600647	  同达创业	  1993-05-04	h
600648	  外高桥	  1993-05-04	h
600649	  城投控股	  1993-05-18	h
600650	  锦江在线	  1993-06-07	h
600651	  飞乐音响	  1986-09-26	h
600652	  *ST游久	  1990-12-19	h
600653	  申华控股	  1990-12-19	h
600654	  ST中安	  1990-12-19	h
600655	  豫园股份	  1992-09-02	h
600657	  信达地产	  1993-05-24	h
600658	  电子城	  1993-05-24	h
600660	  福耀玻璃	  1993-06-10	h
600661	  昂立教育	  1993-06-14	h
600662	  强生控股	  1993-06-14	h
600663	  陆家嘴	  1993-06-28	h
600664	  哈药股份	  1993-06-29	h
600665	  天地源	  1993-07-09	h
600666	  ST瑞德	  1993-07-12	h
600667	  太极实业	  1993-07-28	h
600668	  尖峰集团	  1993-07-28	h
600671	  ST目药	  1993-08-23	h
600673	  东阳光	  1993-09-17	h
600674	  川投能源	  1993-09-24	h
600675	  中华企业	  1993-09-24	h
600676	  交运股份	  1993-09-28	h
600678	  四川金顶	  1993-10-08	h
600679	  上海凤凰	  1993-10-08	h
600681	  百川能源	  1993-10-18	h
600682	  南京新百	  1993-10-18	h
600683	  京投发展	  1993-10-25	h
600684	  珠江股份	  1993-10-28	h
600685	  中船防务	  1993-10-28	h
600686	  金龙汽车	  1993-11-08	h
600688	  上海石化	  1993-11-08	h
600689	  上海三毛	  1993-11-08	h
600690	  海尔智家	  1993-11-19	h
600691	  阳煤化工	  1993-11-19	h
600692	  亚通股份	  1993-11-19	h
600693	  东百集团	  1993-11-22	h
600694	  大商股份	  1993-11-22	h
600695	  *ST绿庭	  1993-11-22	h
600696	  ST岩石	  1993-12-06	h
600697	  欧亚集团	  1993-12-06	h
600698	  ST天雁	  1993-12-06	h
600699	  均胜电子	  1993-12-06	h
600702	  舍得酒业	  1996-05-24	h
600703	  三安光电	  1996-05-28	h
600704	  物产中大	  1996-06-06	h
600705	  中航资本	  1996-05-16	h
600706	  曲江文旅	  1996-05-16	h
600707	  彩虹股份	  1996-05-20	h
600708	  光明地产	  1996-06-06	h
600710	  苏美达	  1996-07-01	h
600711	  盛屯矿业	  1996-05-31	h
600712	  南宁百货	  1996-06-26	h
600713	  南京医药	  1996-07-01	h
600714	  金瑞矿业	  1996-06-06	h
600715	  文投控股	  1996-07-01	h
600716	  凤凰股份	  1996-07-02	h
600717	  天津港	  1996-06-14	h
600718	  东软集团	  1996-06-18	h
600719	  大连热电	  1996-07-16	h
600720	  祁连山	  1996-07-16	h
600721	  *ST百花	  1996-06-26	h
600722	  金牛化工	  1996-06-26	h
600723	  首商股份	  1996-07-16	h
600724	  宁波富达	  1996-07-16	h
600725	  ST云维	  1996-07-02	h
600726	  华电能源	  1996-07-01	h
600727	  鲁北化工	  1996-07-02	h
600728	  佳都科技	  1996-07-16	h
600729	  重庆百货	  1996-07-02	h
600730	  中国高科	  1996-07-26	h
600731	  湖南海利	  1996-08-02	h
600732	  爱旭股份	  1996-08-16	h
600733	  北汽蓝谷	  1996-08-16	h
600734	  *ST实达	  1996-08-08	h
600735	  新华锦	  1996-07-26	h
600736	  苏州高新	  1996-08-15	h
600737	  中粮糖业	  1996-07-31	h
600738	  丽尚国潮	  1996-08-02	h
600739	  辽宁成大	  1996-08-19	h
600740	  山西焦化	  1996-08-08	h
600741	  华域汽车	  1996-08-26	h
600742	  一汽富维	  1996-08-26	h
600743	  华远地产	  1996-09-09	h
600744	  华银电力	  1996-09-05	h
600745	  闻泰科技	  1996-08-28	h
600746	  江苏索普	  1996-09-18	h
600748	  上实发展	  1996-09-25	h
600749	  西藏旅游	  1996-10-15	h
600750	  江中药业	  1996-09-23	h
600751	  海航科技	  1996-09-09	h
600753	  东方银星	  1996-09-27	h
600754	  锦江酒店	  1996-10-11	h
600755	  厦门国贸	  1996-10-03	h
600756	  浪潮软件	  1996-09-23	h
600757	  长江传媒	  1996-10-03	h
600758	  辽宁能源	  1996-10-29	h
600759	  洲际油气	  1996-10-08	h
600760	  中航沈飞	  1996-10-11	h
600761	  安徽合力	  1996-10-09	h
600763	  通策医疗	  1996-10-30	h
